,BC cells,Mix BC cells TAMs,DCs,T cells,TAMs,NK cells,Blood ECs,CAFs,Plasma cells,Mural cells,Mast cells,Myoepithelial cells
CDH11,0.016812373830775,0.0120205523520272,0.00263004117107815,0.0162311639816543,0.00137680139774408,0.00565396372975148,0.103500681866294,1.46990762104838,0.0519123367222959,1.20436246830877,0,0.588458676821632
CDH5,0.00129501715959183,0.00503017162042481,0.000723055546892898,0,0.000299571857608211,0,1.33498453839538,0.00322537209426448,0,0,0,0.00673264695285773
CDH1,0.780741133896605,0.0137151945589241,0.281177225563141,0.0262380772926899,0.0166840370641377,0.0140480304123395,0,0.0392534513524081,0.0969022758069703,0.209589989113708,0,0.621299143481812
IL34,0.313542772240652,0.0370122177419041,0.0261188978227447,0.0259343044603773,0.0138280682480807,0.0210616222447973,0.0414609104750775,0.113135088252302,0.0183982684901317,0.357151942201462,0,0.087929180310866
MAF,0.0323724455158205,0.585449186844891,0.0841374133600135,0.581118442655572,0.939651458483125,0.0755174826680881,0.293347452003192,0.213140799190431,0.0936612078816714,0.507251962393827,0.128068780320883,0.162909219172103
HSD17B2,0.313578256702664,0.00877882433164467,0.00791383418650769,0.0138827690385754,0.00343134115788799,0.00981869324432222,0,0.0217939479982489,0.0258003458164921,0.00377921468353183,0,0.0345196488585601
COTL1,0.145098957595596,1.82903945370704,1.68579007929988,0.578603543807788,1.20136532376494,0.591864877411105,0.553072536954136,0.152305154876667,0.383078615123227,0.366136769025766,0.28424698452565,0.238358132949974
FOXF1,0.000305288794438514,0.000845725654323304,0,0,0.00116841435193555,0,0,0,0,0.0815873382096004,0,0
P2RX5,0.00149419124359162,0.01012922089259,0.00635531177688468,0.053384713541556,0.00606888646058099,0.0955848580751276,0.00311502918296464,0.00863266702843159,0.0562569961923667,0.00587001685172683,0.0342775330498794,0.00746982815197701
ITGAE,0.161798492917169,0.344140280529717,0.207292786276216,0.423682348216773,0.203716692747962,1.29568766990106,0.265190530009071,0.125842763033368,0.189908242805916,0.155898662279938,0,0.0677517123829761
CXCL16,0.216216226332463,0.250775990335286,0.338984668770186,0.0108872935986121,0.402677448056937,0.0202332659873554,0.00986023519796173,0.0138856678905882,0.0346824203268909,0.0345368583244914,0.0492484477863503,0.0036224076293639
PFN1,0.615963558308944,2.06132181255274,2.01610431489751,1.0258648055927,1.41456793762063,1.59819204067106,0.985691458602367,0.169898693387815,0.294412706306141,1.06471087788306,0.0393778612870465,0.105258147528369
NLRP1,0.344610145799627,0.159220361947441,0.29114898968799,0.621866197305465,0.255844466126828,0.399818430108301,0.483732314286099,0.3417073379131,0.540428395186163,0.365730545677192,0.0977323481511194,0.145485340711361
CLEC10A,0.00268865479239554,0.22575363410825,0.469891251913994,0.00531546805889827,0.097792506970359,0.000548284656052347,0,0.00508213989812394,0.0412185007528408,0.00595107230766898,0,0.00640590048843844
TNFSF12,0.042399136247682,0.200400826725987,0.241664376144229,0.101384959228626,0.192843724921772,0.115175690548515,0.107028477220522,0.0196637960197985,0.0250574702271791,0.120179092007038,0.0254112231925977,0.0205880559234598
CD68,0.0278593350044573,0.960099178493573,0.336040888049689,0.0326048683483067,1.19472134318042,0.0484468081196704,0.0199542659687797,0.0201930720091207,0.101500565402115,0.115323407877883,0.0109974527615503,0.00270451111106456
TP53,0.3377150067109,0.452906581587784,0.273711226860959,0.225936560805338,0.200745864752057,0.335575261723396,0.31370661115923,0.0676695509747204,0.147845403520565,0.244750311067711,0.0109974527615503,0.0888145275269424
TNFRSF13B,0.00155826583478034,0,0.00325673969069527,0.0156058813070287,0.0011142224289291,0.00970770106180653,0,0.00147421274031849,0.112449359343726,0,0,0
SREBF1,0.249434843519112,0.173376219943581,0.11670829945735,0.0511083069144538,0.18293896405519,0.0506187223884285,0.0617785618378955,0.184621287685965,0.0605573884283484,0.0838562332300252,0.162418649063484,0.176303869786671
LGALS9,0.174267995592909,0.687541125665625,0.570684165977747,0.0903082758243873,0.52905827798732,0.107877967832462,0.337807870692036,0.0811175284723488,0.0797864160508176,0.0653148844814101,0.119681875294867,0.0191948313036839
VTN,0.00149205156607929,0.00134314389872368,0.0255300574031058,0,0.00191399359691717,0,0,0.00155759944584519,0,0.00238292198989647,0,0
CCL2,0.0532938406107278,0.658937787203994,0.0466170003346483,0.0206791991107774,0.32221920699732,0.0179920929016516,0.18044096950386,0.118372231270273,0.0162795076479443,0.0908958389574957,0.0321178752576598,0.167438116715152
CCL11,0,0.00037300545070785,0,0,0,0,0,0.0369223478207615,0,0,0,0
CCL8,0.0017919814877881,0.0278973859023984,0,0.00154591498185452,0.022595823303031,0,0.0140066736673958,0.0077240008885465,0,0.0266719820487288,0,0
CCL13,9.98459051757783e-05,0.0267839827099927,0.00136742292858617,0.00127590306884649,0.0562532958339029,0,0,0.00074190810028894,0,0,0,0
CCL5,0.0455248356150386,0.428159356539491,0.13426635859471,0.96345362343566,0.376265883033035,2.34313787494144,0.0405584670686496,0.029161327069656,0.124605468592774,0.0195285220757841,0,0
CCL15,0,0.00232087066370451,0,0.00170567457617823,0,0,0,0,0,0,0,0
CCL18,0.00807569184404089,0.0763240526491293,0.0153063620352808,0.0163736103985397,0.24525810329379,0.0166688483076271,0.0642534662810572,0.0173704622240768,0.00618473321126022,0.0127139492256775,0,0.0108496297258966
TCAP,0.00415221066977382,0.00173869496844007,0.00246376275925989,0.00285020853277524,0.00283924725936431,0.000588895731944249,0.0126082958118022,0.00156017200424874,0,0.00334916094791156,0,0.0044896073216531
ERBB2,0.47600047889135,0.0258919907343913,0.0215098058089919,0.0116918068838077,0.0167443785888435,0.0213566194965661,0.0340844401225543,0.0471877759737662,0.0307394905213435,0.0544400365173806,0,0.0603560606939002
IKZF3,0.200317418899397,0.0326227022751986,0.04499716069521,0.799448517928992,0.0325668293542383,1.24664182225885,0.0112836585082196,0.16416561597877,0.528435968195818,0.0375880728646488,0.718622023307682,0.0699136251901599
CSF3,0.000299840702807814,0,0,0,0,0,0.00348330508489907,0.00181446528063229,0,0,0,0
RARA,0.14690879080183,0.18444456379115,0.271544416982486,0.126029876878067,0.203997223740753,0.176519922454861,0.234129419942561,0.0742487243446559,0.0739558001037132,0.211692105623881,0.184724618097476,0.133445073171733
TOP2A,0.343651185289125,0.889448135967252,0.208551510635098,0.0859304654233989,0.0904212445470315,0.311645521871455,0.123836005541886,0.0195650894324675,0.0552377974314734,0.0867325093075051,0,0.0123144591001299
CCR7,0.00411210375278645,0.0120174439991275,0.309864774042185,0.139486323212042,0.0157370832327951,0.0262482106181268,0.0112836585082196,0.0528707810157232,0.0607104896134116,0.023590876781335,0,0.0132526086791307
KRT10,0.217362677462046,0.594467266745028,0.350447139592337,0.323034424188648,0.364585299823157,0.42268848324536,0.451338478512208,0.0536349975502375,0.109722563170913,0.490061100922501,0,0.00877372078371064
KRT20,0,0,0,0,0,0,0,0.0025846108721223,0,0,0,0
KRT23,0.32545898040133,0.00134859903716402,0.000674310391256452,0.00782435736740166,0.00190897379813277,0.00322795495840271,0,0.0155271978617212,0,0,0,0.0277873803000499
KRT13,0.000561167883221295,0,0,0,0,0,0,0,0,0,0,0
KRT15,0.405670818784932,0.0396679920436944,0.0254444947903881,0.0269927970774465,0.0260587744731944,0.0252475738177401,0.0092655012583267,0.00961271527785719,0.00871612528355817,0.0370828551537976,0,0.0155072197193198
KRT19,0.483040430189183,0.0117085693185306,0.00888369759456839,0.0148576786067478,0.0116629383852918,0.00305684039948068,0.00837869746932025,0.00905389534445857,0.0125212517203758,0.0333465553530816,0.0144137704310474,0.0118614823970135
KRT14,0.795399559629793,0.108102631280627,0.0819515103962881,0.0761852399726907,0.078379603191996,0.0635900753807257,0.0441274824293165,0.013677641352241,0.040211354926424,0.24345909424564,0,0.870197772499446
KRT16,0.0788640318454032,0.00114505573166479,0.000697668638716923,0.000782715840451555,0.00164398877174336,0.00344914240164624,0,0,0.00188437777004092,0,0,0.0157665422495083
KRT17,0.134214171992512,0.00456428384141917,0.000487739359960062,0.00717936726475655,0.00577278988630007,0.00107411665995073,0,0.00837113562454667,0,0.242503735353859,0.0237378224673303,1.08871180374148
STAT5B,0.418867064806825,0.274298601128481,0.268101298925488,0.90076095745313,0.305532772990542,0.442859693028905,0.739541193264493,0.603901819112988,0.2524110067751,0.533930865127943,0.428281930678104,0.431828223240706
STAT5A,0.0743657818648555,0.294924894952143,0.269896491570795,0.165694306830379,0.227883890215572,0.129385080109667,0.179178690462455,0.0815128130373464,0.0972120034653033,0.0574022526028734,0.0642492911545949,0.0264630840617624
STAT3,0.948549476787338,0.623237889446901,0.745595064281763,0.923780286070076,0.777241241499635,0.73450634750765,1.07396084584488,1.73472653383926,0.763611164660663,1.29179389245956,1.06781783894421,1.37166567618868
CCR10,0.00371629879017963,0.00233058271056703,0.00436760038464703,0.0157862793281989,0.003059331224017,0.00192359965517394,0.0169525157397904,0.00813171818301693,0.00480090500333175,0.115234228791272,0,0
RAMP2,0.00247920041092519,0.00301642460581258,0.00151010264787416,0.00205142556376557,0.000536504303430417,0,1.22253397248232,0.000506269749520636,0,0.0104528449030148,0,0
BECN1,0.100836749768899,0.278515327933451,0.211255305332039,0.139392696704412,0.198082741950803,0.180620214033621,0.254730917481629,0.0792624341498105,0.131616208047672,0.167629784088744,0.0552417220025497,0.0696362295566314
BRCA1,0.204889231486886,0.515827727374209,0.109398971312603,0.0540185210056943,0.0738645933787348,0.191599301666749,0.116207967945318,0.0545717950187788,0.0712396546531609,0.0938410812284838,0,0.0371522519797295
ETV4,0.099765767914639,0.0092633371786817,0.00536119833100222,0.0104615087607512,0.00768249065870748,0.00122672669492062,0,0.00318010157578561,0.0132092492565477,0.0201137988557178,0,0.0346694159008736
HDAC5,0.298890099379898,0.135154183485239,0.119158515445927,0.0553642537735064,0.137926898931746,0.121818870064994,0.311232449874364,0.244689565804429,0.121161091353775,0.302162331280006,0.098013657918238,0.0695804575812154
WNT3,0.0174726795788744,0.00119480624004453,0.00427861997592305,0.00206512077562326,0.00263805568189579,0.000347991879865997,0,0.00588658072847462,0,0.0109321917922245,0,0
MYL4,0.000288280254606007,0.000660246593416441,0.00536765022220557,0,0.00155539137378705,0.00275180319656818,0.0132030297514372,0.00155759944584519,0,0.0341482593667786,0,0
TBX21,0.00304832436620841,0.00281705232052988,0.00422444013848513,0.0484996227069109,0.00201303007653283,0.0756393277330304,0.0305752786818683,0.00425951494641805,0.00130948833757373,0,0,0
NGFR,0.00300699740042223,0.00279600893916932,0.0141476008240121,0.00616587310652883,0.00312085679111138,0.0014489327616563,0,0.00390600959240671,0,0.0188738471117615,0,0.136508596872017
ITGA3,0.0652210165920766,0.00610587360824402,0.0112054535380873,0.0242464665904557,0.0142977010745493,0.0124300119156132,0.210000472997115,0.00999427273641967,0,0.325970787456994,0.207760493177226,0.601871267322712
COL1A1,0.032462314675944,0.0350679717197433,0.020155984651569,0.0155471448073394,0.0123424550069722,0.0141355282029984,0.238160642666705,1.48959912972348,0.0907500483588078,2.40585649262646,0.0820799258601528,0.0558043994352423
MPO,0.000904104965675215,0.0043967672183949,0.00133270776126422,0.000695320679047529,0.00254835849705986,0,0,0,0,0,0,0.00576328517470175
RNF43,0.187443765958967,0.00457522640538954,0.0116391324086417,0.0236193116341329,0.00436364641174796,0.0210391713327893,0,0.0303300945481032,0.0249933144505534,0,0,0.240202592153253
MRC2,0.170121733198359,0.464859913463379,0.177592967904209,0.0353903393948683,0.299875320919329,0.0585052361151253,0.132366438305153,0.824653550313388,0.0651404338765811,0.621348712404121,0.0109974527615503,0.389238957818147
ACE,0.0105768378025942,0.111961858691378,0.0040180348943859,0.0079060703131706,0.134690437941575,0.000347991879865997,0.163241258461604,0.0217803469569202,0,0.0104528449030148,0,0.0140684032484094
CSHL1,0,0,0,0.000660816048780385,0,0,0,0.00335462709190757,0,0,0,0
ICAM2,0.0120432757682659,0.0989254996859917,0.0583942020400701,0.130303639779217,0.058681909864334,0.0800296559326603,0.764532212993457,0.0120075592501956,0.086233426747888,0.0559326146539565,0.0109974527615503,0.016261676034546
PECAM1,0.0274331354608959,0.243778633421476,0.205618091860585,0.132191861934592,0.385286171802722,0.154301442594257,2.15842338768055,0.0877177642844196,0.630735679335387,0.035138239914816,0,0.0420578587855395
SOX9,0.405861814919248,0.0227217561602948,0.010336675680232,0.0203158613117916,0.00990487013586919,0.00555585606007389,0.0328707810735154,0.0171032375322019,0.0137524514240242,0,0,0.092049694261112
CD300A,0.00296902522880934,0.301357983935248,0.277368045089961,0.0371232528511524,0.333864040258536,0.103924735550645,0,0.0186384420125877,0.0883760388000145,0.0457953005288525,0.0587782429290861,0.0105760448756293
ITGB4,0.116444465985443,0.0198848773747196,0.0106140099691081,0.00718782626425998,0.00841202180990173,0.0167967938347022,0.438245958141442,0.00969515085206045,0,0.128453862149689,0.0470990115812208,1.15986881528208
SRSF2,0.618500561060998,1.08889790762864,0.845087700966031,0.641028069612207,0.627907910775109,0.881276043324801,0.525420589692111,0.320294857325748,0.627921168104024,0.485365690420456,0.291911853085706,0.318414099755063
BIRC5,0.128722551020578,0.446069269059536,0.094667801232762,0.0132243671710062,0.0484710727730831,0.0964898943599118,0.0669530590567235,0.00857243796406095,0.0827371957504423,0.0407281852844342,0.0401949518961549,0.0100410238250398
LGALS3BP,0.0201924161281497,0.127993948859561,0.0376015605332705,0.0270604308880925,0.134935693386674,0.00970602440867892,0.0247757754815964,0.0944279565721087,0.00697568667079237,0.766824237852742,0,0.0145332582144219
AATK,0.104957306528779,0.107718205999263,0.128708380395317,0.0108029352554779,0.164037023114639,0.0369232655348764,0.0412437134685,0.0306139435346252,0.0019119647976865,0.029835864088266,0.0708461179710045,0.0183372359920548
FASN,0.369094480887786,0.18841018750977,0.0906057325038911,0.0296001198149185,0.0526454319533155,0.0737967190921533,0.101729288251473,0.0637829588686523,0.0550969405779902,0.0655673502554755,0,0.0437300637625169
TYMS,0.162810476816108,0.841645611832377,0.096070129436588,0.0254624268036074,0.0622896250715065,0.295008172812125,0.105673033599975,0.0247941718046764,0.0114991298203144,0.0845199941455592,0,0.0187189214775508
YES1,0.652147580187051,0.087656295052014,0.0369954362773048,0.293015124731516,0.0809247714677242,0.818280498268271,0.971847027199664,0.413064298827597,0.173442857376268,0.41111424933528,0.705702621896293,0.470742501524873
MYL12A,0.605655208020683,1.15329498391659,1.36083834710762,0.882994116940123,0.934818799201054,1.28439859982819,1.03466079942738,0.173018738318636,0.35428312343042,1.19811831522022,0.109845889932912,0.336820206889852
CIDEA,0.00103301132550464,0.000232907870145899,0,0,0,0,0,0.00370534108486989,0,0,0,0.0176102154784469
TTR,0.00107948622801879,0,0.000509390780502236,0,0.000811063182172057,0.00106787869161536,0,0,0,0,0,0
SMAD2,0.826693844987108,0.51074334262799,0.525020532621782,0.562793401331819,0.554272832148552,0.64906859971791,0.89245846384744,0.839220489678235,0.369005272691314,0.789557780797392,0.506923887104334,0.749645666161917
SMAD4,0.488443843015933,0.305469451190156,0.241361696444296,0.336182350907435,0.346027135804578,0.358387966259036,0.46743447452582,0.403103830785949,0.473803467030949,0.556453566433117,0.125124635029163,0.379552913251273
TNFRSF11A,0.162593791627109,0.378754451622932,0.34772833761153,0.0836484385050982,0.215565859621443,0.0369982238640832,0,0.0119648176624745,0.0415922792122745,0.0428834411643992,0,0.0066735164832414
BCL2,0.842866371077619,1.19396040251769,1.00329406669287,1.77040912635458,1.03149388973623,1.97471954748313,0.336316436767993,1.13964738748712,0.878776384860667,1.03942025142508,1.0781509086155,0.836348499384796
SERPINB5,0.0962871360078047,0.00280966246260148,0.00503415383625261,0.00494302566428141,0.00236712210262926,0,0,0,0,0.0104528449030148,0,0.186163260842939
CDH19,0.00572043949204603,0,0,0,0.000220143915232157,0,0,0.00341593312539156,0,0,0,0
AZU1,0.00144541517994976,0.0284866590740929,0.0104855937529808,0.0080034009950719,0.0200756133866205,0.0093312018817706,0,0.00531975932858703,0.000928334066939297,0.00260191135975742,0,0.00400273543162881
PRTN3,0,0,0,0,0.00117578573628472,0,0,0.00223747218748742,0,0.0241723360905537,0,0
ELANE,0.00413599258611471,0.000517570688256086,0,0,0.000966854189582933,0,0,0.016482627141542,0,0,0,0.00615696604728193
CFD,0.0170265325587255,0.123497991972324,0.0403733560667704,0.0147143837510556,0.251044061617228,0.0196394376119435,0,0.0180913086668845,0.0177148407082266,0.0250029087151473,0.0337643667636431,0.014156296114116
GADD45B,0.127880918558574,0.590762237844252,0.821369368510376,0.272660930898509,0.591362038140056,0.491143205978915,0.152569583205839,0.200270547175234,0.0754031553547898,0.442036361877062,0.380889435722367,0.203190933167019
TNFSF9,0.00611296957479449,0.108240265598933,0.0985329954874559,0.0685865836816744,0.0793656105932491,0.0280119313957581,0,0.000475628609312046,0.019181981632148,0.0237690509115598,0.0144137704310474,0
CD70,0.0064301844406574,0.0140949739705316,0.0546071957806374,0.102502367604723,0.0100788098419993,0.0307408101370885,0.00623101056493593,0.00816313322125705,0.00340725404598646,0.00260191135975742,0,0
TNFSF14,0.00276009938337328,0.109257038789374,0.106163325908562,0.104602763639257,0.119089544536429,0.27734494607187,0.0305752786818683,0.0741369345490669,0.0233356308605133,0.00244769537733976,0,0.00925842161765153
INSR,0.817145166436856,0.268379024724623,0.187039291917618,0.0362506310175443,0.217190946643883,0.0472458409708983,1.97923924526894,0.530003424620245,0.43714748090511,0.471823347405711,0.0347352752288806,0.503233692593786
CD209,0.000748431626204872,0.0166602178025588,0.00413321349164725,0.00280637423604024,0.0586674129708533,0,0,0.00241070400013841,0,0,0.0369711481435519,0.00350371538894171
COL5A3,0.0082388863889718,0.00654734167107233,0.00361465059829258,0.0165122544602086,0.00256219027737009,0.00493190938212684,0.0352326054349647,0.220183723655355,0,0.798439277341934,0,0.00916417993365978
DNMT1,0.358228376561176,1.08175890319662,0.504087740817817,0.321456021485996,0.428573704359079,0.53803091191396,0.40619786440299,0.4169424020114,0.220424785015673,0.310637292923638,0.115028575951307,0.297512515999074
ICAM1,0.0501152464828827,0.636166266928462,0.482210333125415,0.0857392113606865,0.694914274540838,0.207972963406743,0.334741713178942,0.126335714866757,0.185511653621897,0.126090175179611,0.652797669153558,0.120996114182467
ICAM3,0.0170691189781643,0.108234738008148,0.367861572444819,0.261761811120233,0.0424686461074631,0.373536319779236,0.103088774204356,0.0204028282540141,0.0501777976275245,0.0487356491597263,0,0.0151000274393081
TYK2,0.110050046573211,0.269597527511653,0.256833051311735,0.139908158012128,0.201940731443314,0.157117719579469,0.101580353961716,0.123128570993216,0.136711117070381,0.138911245896007,0.0601444171335587,0.113228573967283
LDLR,0.375182044273152,0.176761322471193,0.132117262916069,0.0900693844818779,0.097722302461135,0.144060996748094,0.407549814580785,0.370612261022349,0.0395597817400899,0.309285985180855,0.0344994192275368,0.662077260414399
EPOR,0.00959372118959837,0.0274017418531343,0.00852830989602889,0.00778246465159826,0.0233486165683634,0.0109263252478371,0.0166427755860749,0.000365954218573743,0,0.084239753963728,0,0.015066385652919
ACP5,0.0158837766955682,0.276273681539043,0.0475478422328894,0.0783752668323449,0.497580354441174,0.165486204233424,0.0263708629237775,0.0385632758105357,0.0124435180509107,0.104739100623354,0,0.0117170861497494
JUNB,0.225728342429628,1.15947277975247,1.18742481929813,0.874095130277359,1.07138758116518,1.05875283173901,0.788910195866125,0.249028325480533,0.300044121291399,1.09279271712916,0.465563324173326,0.150100934446138
IL27RA,0.13475785948467,0.160525041437941,0.0887357542244419,0.190727975443155,0.0902708089473968,0.331635753065765,0.108684892203753,0.0436696272978327,0.130059596780005,0.0170881625422643,0.0109974527615503,0.125881635974202
ADGRL1,0.0605413324498472,0.013861341296804,0.0303015411469102,0.0269427999402314,0.0147276681581188,0.0680991699723911,0.0734924644317532,0.0916656055575656,0.0297514348329874,0.0937991056107151,0.0961305564954762,0.0874790839939964
ADGRE5,0.0783386933383915,0.373676578788594,0.393053882514601,0.749235339073222,0.345982340080734,1.03398917388376,0.154605402451108,0.109573300862443,0.401264889262606,0.277561674647962,0.428290848638275,0.0533403102853853
ADGRE2,0.0314274713514652,0.508729745851384,0.244184690435275,0.0332472076188147,0.566456072710653,0.0126437448683373,0.0250792389710176,0.0849105943991791,0.125924248733189,0.196239711471474,1.26260691820715,0.0682202504889362
NOTCH3,0.311612038848643,0.0253298179122351,0.013059224145639,0.0196648922667929,0.023847951932018,0.00308046615086175,0.1340716689737,0.081197824084139,0.0022911653228045,1.35665336521071,0,0.0122727928598771
KLF2,0.112041912416611,0.0945752032561873,0.0421229555597762,0.19086054066341,0.123959147718165,0.0957434382533806,0.858208199650712,0.0370357011563057,0.192429178758469,0.157609805830812,0.0649209529711328,0.0180250100434543
BST2,0.0359869168374029,0.750037686566721,0.45803950071624,0.320363237770347,0.504419517743678,0.490211783432675,0.757951784395117,0.071860062763169,0.195243250258997,0.689255178538585,0.136272397722336,0.0488993661383349
IL12RB1,0.0142671006518935,0.026116721915698,0.0306731243786049,0.134328134552728,0.0220031598456272,0.0515605312335729,0,0.0201479015853803,0.0278243502673604,0,0,0.00565055022623341
GDF15,0.0194748496506022,0.0171282993722112,0.0102987445306754,0.00161082818274392,0.0270199871492667,0.00551417905468626,0.0636106790739313,0.0244932518184537,0.0137864147397878,0.0428382356241369,0,0.00591652956249708
UBA52,1.4318538897312,2.36464204529001,2.42063897831548,1.14304812898641,1.93309803602815,1.58759238106124,1.54108096484862,0.201164739484772,0.454234348827522,1.58069035099639,0.136979014094794,0.120023417509557
CD22,0.00771908640988682,0.0746263421839731,0.0246976417822888,0,0.0647138963711427,0.000859831811191604,0.0610561518544617,0.02188725503074,0.116952016037855,0.0182622464555147,0.37453004099322,0.00719843550009183
FFAR3,0,0.00469141949961885,0.000606134309389746,0,0.00469421843086969,0,0,0,0,0,0,0
FFAR2,0.00217606185929663,0.0262840597360901,0.075594897041211,0.00228270758708681,0.0135737918943143,0,0,0,0.00188437777004092,0,0,0
HCST,0.0235818566497858,0.597785844787138,0.444808499056824,0.697969499609166,0.487018532041242,1.28173037504082,0.0360751944366129,0.0137753895964079,0.124813200055615,0.0509479877590767,0,0.00478289477208452
TYROBP,0.049618393390764,1.68011718167394,1.76900828740311,0.0773765274143033,1.5958148692467,1.12425271051955,0.0451069757732346,0.0468964144957707,0.26480753581437,0.147504024657187,0.0269959802636136,0.0391350439045958
ZFP36,0.14520778219703,0.623967764228176,0.784197335612217,0.378368938314572,0.645052303660303,0.589056758394316,0.298246389711539,0.268076259189141,0.563578198252377,0.455977200658597,0.60916216074626,0.257308488358372
FCGBP,0.0335115462956961,0.540497013842131,1.64890307607061,0.038871644004637,0.263149302169798,0.0662328341884664,0.0445178021608676,0.0163382747500623,0.0571297676319689,0.0697520223925672,0,0.00759584944569176
PLD3,0.255799277965962,0.42717796281287,0.162381573542928,0.133622997685702,0.747683890422675,0.13544473327907,0.303151895676125,0.202686422177737,0.18242360732931,0.413350696935927,0.254003700175779,0.220123671661034
AXL,0.0127103155237932,0.409077466076488,0.535141245687305,0.0168762551539163,0.291296195639868,0.0150864921740099,0.0239071344768265,0.735377161133922,0.0977473028416233,0.8970634237207,0,0.392622913279387
TGFB1,0.0642421837490688,0.974387225124485,0.625880257981428,0.745274373078372,0.784288131094355,1.27074433959987,0.754147871552733,0.205109681612936,0.450737322370215,0.587809212952831,0.280118164770585,0.0463621456533965
CEACAM6,0.00679193357830412,0.000710252287982544,0.00125828642413193,0,5.89777413931565e-05,0,0,0,0,0,0,0
CD79A,0.00185196099547581,0.00505992768157864,0.00334549688360077,0.0116652572961686,0.00155803124736291,0.00895147038062951,0,0,0.0835155420317115,0,0,0.00568284457201083
CXCL17,0.0599282725929614,0.00484084011504013,0.00560471895579912,0.0104620261475141,0.00281932375390228,0.00458433679115527,0,0,0,0.0166246071004482,0,0.0049612725593929
CEACAM1,0.151826178556952,0.00287331874000287,0.0134761751619884,0.0686414311395178,0.00665108865807661,0.0157404174055024,0.0327525330080733,0.00868219487029357,0.0288653756087109,0.0147114064757564,0.0339671391896964,0.241187506453752
APOE,0.106070513648424,1.03032353363341,0.155636503773544,0.0912840643800217,1.45516625486152,0.0853473685007244,0.0583617636097059,0.187392507950076,0.111441823221748,0.644878595868785,0.0623192437630552,0.280177001061093
APOC1,0.08404004665982,1.031777873979,0.255595404373868,0.072164691825468,1.27982435024239,0.0627700655333201,0.0697632094292841,0.0254358102912695,0.074285532482108,0.153574522953736,0,0.0216165163163461
CALM3,0.114191212490463,0.824282546380376,0.637756711942697,0.300385834971065,0.596165033375807,0.490171321137318,0.322384112708723,0.0729507154001183,0.0695274307115302,0.422234640962329,0.0547618391665951,0.0141432539587513
C5AR2,0.0112317383222412,0.100995971099432,0.0085432648639888,0,0.148865021816099,0.00518976393022222,0.0455206239773937,0.0170868233035678,0,0.0586103657172547,0,0.00644300413498735
EMP3,0.0488484465540766,1.4171363923415,0.925913673188604,0.570612525238244,1.11178905402354,0.491377513434573,0.250381682028728,0.0880044331960265,0.229445420631013,0.478361282256012,0.113042581620911,0.0158649855877926
BAX,0.225391985709447,0.56398294485358,0.448018648687565,0.256940994569418,0.345968612501127,0.456247606509409,0.563430219014353,0.0637522205625754,0.0976654172508948,0.472655170617928,0.0402368751020074,0.0406064650757596
CD37,0.0173871402012913,0.372390718496077,0.591249334611942,0.429632965675592,0.44649063881616,0.494093703923494,0.0140791424886999,0.0326972661648484,0.28174093387645,0.060353620479749,0.0481721268618981,0.0195310212400013
FLT3LG,0.00727919161294883,0.0247498037353807,0.023369463886671,0.171536923807056,0.0207410026097258,0.12070012849403,0.0413636019018886,0.0148486944858367,0.0336341355860029,0.0153933137079812,0.0342775330498794,0.0195714306164688
NOSIP,0.14587362174393,0.247096546949802,0.176500149643785,0.165072468307021,0.183226805202116,0.213928358212153,0.249447696113617,0.0587099624912076,0.0787578893867233,0.273349957040941,0.0452331578187284,0.0656535874307708
IRF3,0.137844004965861,0.184074439907823,0.169175611174231,0.200754943022429,0.141600897596461,0.238240664319642,0.22143666350061,0.130068760443342,0.163293378198749,0.213767659325736,0.13263392894133,0.0967915149065213
NR1H2,0.0794512603715294,0.164585742270995,0.232108242613333,0.0729568690220657,0.140594205559851,0.128592012591838,0.0769924751388382,0.0622048169238873,0.0869422610436345,0.125385884198985,0.0543192048170432,0.0441296580454715
KLK3,0,0,0,0,0,0,0,0.000506269749520636,0,0,0,0
CD33,0.0044890417596342,0.233641749863926,0.24293815682113,0.00861787593608121,0.157607412483433,0.00505284422165376,0,0.00810193174010453,0.0184009360107638,0.0183929081763093,0.0432838528783695,0
NKG7,0.0221164609999744,0.127727759550884,0.106618241178928,0.692615594541937,0.120779940539327,1.50985134260917,0.0140066736673958,0.0181315438214248,0.0698916732708487,0.0149720351132977,0,0
FPR1,0.00412744454556243,0.329125226966344,0.482104690469414,0.00292777248492932,0.251875733615443,0.00210235880651408,0.00758044889790005,0.0126699828950405,0.033920897944663,0.0230357120546525,0.0264875441170499,0.014756707531593
LAIR1,0.0143247732670288,0.535911017447438,0.077187249393535,0.0688600608224688,0.524606489618595,0.0633355350449153,0.0182275923229572,0.041320299251733,0.244284115196148,0.11185314973639,0.0664282890359913,0.047163793541194
NCR1,0.00637012552179602,0.0108892171971947,0.00919197232975609,0.0147649577896142,0.0299832767506965,0.417817386123814,0,0.00644662214644061,0.00175867122243439,0.0252637865200638,0,0.00478289477208452
NLRP2,0.0402034889741538,0.0523459081014153,0.0465813647432952,0.0166558074062448,0.0348034408167115,0.175992445816378,0,0.014245617827267,0.0546720021224286,0.00482990857330692,0,0.0146592122368311
IL11,0.00139518297058401,0.00279227259230575,0.000773858381524561,0.0031289349486302,0.000192337459471043,0.00335370949176858,0,0.000442247948553115,0,0,0,0.00591652956249708
